"SampleID","TA","Mass","Salinity"
"JUNK 1",1556.04271688054,59.872,35
"POR_224_20201102_2",1982.24103059214,59.795,38.53
"Initial-2_20201102_2",2070.52300363998,60.014,38.55
"ACR-225_20201103_3",2272.05143655674,59.752,38.64
"POR-221_20201103_3",2233.26146066999,60.259,38.76
"POC-259_20201103_4",2135.60168653242,60.289,38.67
"ACR-389_20201104_6",2340.14636550006,59.756,38.73
"POC-372_20201104_6",2226.12091769302,60.127,38.66
"POC-366_20201104_5",2042.30818329155,60.216,38.73
