Sample ID1,Weight,Salinity
JUNK 1,59.946,35
Initial2_20200108_10,51.074,37.41
POR-365_20200108_10,50.306,37.66
POR-367_20200108_10,50.397,37.55
BK-10_20200108_10,50.996,38.03
ACR-351_20200108_10,48.197,37.32
ACR-374_20200108_10,50.484,37.65
POC-375_20200108_10,50.271,37.57
POC-386_20200108_10,49.01,37.94
