"SampleID","TA","Mass","Salinity"
"JUNK 1",2994.82376153459,60.459,35
"Initial-2_20200109_11",2347.68385235917,50.295,37.23
"POC-40_20200109_11",2336.42257040194,48.12,37.75
"POC-346_20200108_9",2311.97058383094,45.69,37.33
"POC-366_20200108_9",2305.23845839555,51.215,37.3
"ACR-390_20200108_9",2313.38027512272,52.575,37.38
"POR-338_20200108_10",2264.61331031946,50.293,37.65
"POR-349_20200108_10",2313.13904310918,50.982,37.91
"POR-354_20200108_9",2289.3542043297,51.392,37.96
