"SampleID","TA","Mass","Salinity"
"JUNK 1",3002.88929430437,44.216,35
"Initial2_20200110_12",2343.18073014888,53.353,37.01
"Initial1_20200110_13",2344.21063280399,51.878,37.27
"Initial1_20200108_10",2347.6633003594,49.497,37.25
"Initial1_20200109_11",2337.01935897591,49.022,37.28
"BK-8_20200108_9",2343.8212333684,50.195,37.64
"POC-359_20200108_9",2329.6750896048,50.059,37.62
"POR-341_20200107_8",2334.40555342503,56.833,38.21
