Sample ID1,Weight,Salinity
JUNK 1,44.216,35
Initial2_20200110_12,53.353,37.01
Initial1_20200110_13,51.878,37.27
Initial1_20200108_10,49.497,37.25
Initial1_20200109_11,49.022,37.28
BK-8_20200108_9,50.195,37.64
POC-359_20200108_9,50.059,37.62
POR-341_20200107_8,56.833,38.21
