Sample ID1,Weight,Salinity
JUNK 1,60.459,35
Initial-2_20200109_11,50.295,37.23
POC-40_20200109_11,48.12,37.75
POC-346_20200108_9,45.69,37.33
POC-366_20200108_9,51.215,37.3
ACR-390_20200108_9,52.575,37.38
POR-338_20200108_10,50.293,37.65
POR-349_20200108_10,50.982,37.91
POR-354_20200108_9,51.392,37.96
